frac_comun,radio_comu,mza_comuna,clado,hn,hp,hd,sgm_mza,rank,segmento
3,2,9,4,3750,6,,2,51,7
3,2,9,4,3750,6,,2,51,7
3,2,9,4,3750,6,,2,51,7
3,2,9,4,3750,6,,2,51,7
3,2,9,4,3750,6,,2,51,7
3,2,9,4,3750,6,,2,51,7
3,2,9,4,3750,5,,2,57,7
3,2,9,4,3750,5,,2,57,7
3,2,9,4,3750,5,,2,57,7
3,2,9,4,3750,5,,2,57,7
3,2,9,4,3750,5,,2,57,7
3,2,9,4,3750,4,,2,62,7
3,2,9,4,3750,4,,2,62,7
3,2,9,4,3750,4,,2,62,7
3,2,9,4,3750,4,,2,62,7
3,2,9,4,3750,4,,2,62,7
3,2,9,4,3750,4,,2,62,7
3,2,9,4,3750,3,,2,68,7
3,2,9,4,3750,3,,2,68,7
3,2,9,4,3750,3,,2,68,7
3,2,9,4,3750,3,,2,68,7
3,2,9,4,3750,3,,2,68,7
3,2,9,4,3750,3,,2,68,7
3,2,9,4,3750,2,,2,74,7
3,2,9,4,3750,2,,2,74,7
3,2,9,4,3750,2,,2,74,7
3,2,9,4,3750,2,,2,74,7
3,2,9,4,3750,2,,2,74,7
3,2,9,4,3750,2,,2,74,7
3,2,9,4,3750,1,,3,80,8
3,2,9,4,3750,1,,3,80,8
3,2,9,4,3750,1,,3,80,8
3,2,9,4,3750,1,,3,80,8
3,2,9,4,3750,1,,3,80,8
3,2,9,4,3750,1,,3,80,8
3,2,9,4,3750,0,,3,86,8
3,2,9,4,3750,0,,3,86,8
3,2,9,4,3750,0,,3,86,8
3,2,9,4,3750,0,,3,86,8
3,3,5,2,4215,3,15,1,1,1
3,3,5,2,4215,3,16,1,1,1
3,3,5,2,4215,2,10,1,3,1
3,3,5,2,4215,2,11,1,3,1
3,3,5,2,4215,2,12,1,3,1
3,3,5,2,4215,2,13,1,3,1
3,3,5,2,4215,2,14,1,3,1
3,3,5,2,4215,1,5,1,8,1
3,3,5,2,4215,1,6,1,8,1
3,3,5,2,4215,1,7,1,8,1
3,3,5,2,4215,1,8,1,8,1
3,3,5,2,4215,1,9,1,8,1
3,3,6,1,3413,3,,1,1,2
3,3,6,1,3413,2,,1,2,2
3,3,6,1,3413,1,,1,3,2
3,3,6,1,3495,1,3,1,4,2
3,3,6,1,3495,1,4,1,4,2
3,3,7,2,3523,5,,1,1,3
3,3,7,2,3523,5,,1,1,3
3,3,7,2,3523,4,,1,3,3
3,3,7,2,3523,4,,1,3,3
3,3,7,2,3523,3,,1,5,3
3,3,7,2,3523,3,,1,5,3
3,3,7,2,3523,2,,1,7,3
3,3,7,2,3523,2,,1,7,3
3,3,7,2,3523,1,,1,9,3
3,3,7,2,3523,1,,1,9,3
3,3,7,2,3527,5,,1,11,3
3,3,7,2,3527,5,,1,11,3
3,3,7,2,3527,4,,1,13,3
3,3,7,2,3527,4,,1,13,3
3,3,7,2,3527,3,,1,15,3
3,3,7,2,3527,3,,1,15,3
3,3,7,2,3527,2,,1,17,3
3,3,7,2,3527,2,,1,17,3
3,3,7,2,3527,1,,1,19,3
3,3,7,2,3527,1,,1,19,3
3,3,7,2,3531,5,,1,21,3
3,3,7,2,3531,4,,1,22,3
3,3,7,2,3531,4,,1,22,3
3,3,7,2,3531,3,,1,24,3
3,3,7,2,3531,3,,1,24,3
3,3,7,2,3531,2,,1,26,3
3,3,7,2,3531,2,,1,26,3
3,3,7,2,3531,1,,1,28,3
3,3,7,2,3531,1,,1,28,3
3,3,7,4,3538,3,,1,30,3
3,3,7,4,3538,3,,1,30,3
3,3,7,4,3538,2,,1,32,3
3,3,7,4,3538,2,,1,32,3
3,3,7,4,3538,2,,1,32,3
3,3,7,4,3538,1,,1,35,3
3,3,7,4,3538,1,,1,35,3
3,3,7,4,3538,1,,1,35,3
3,3,16,2,3353,1,2,1,1,4
3,3,16,2,3393,2,,1,2,4
3,3,16,2,3393,2,,1,2,4
3,3,16,2,3393,2,,1,2,4
3,3,16,2,3393,1,,1,5,4
3,3,16,2,3393,1,,1,5,4
3,3,16,2,3393,1,,1,5,4
3,3,16,3,4025,3,,1,8,4
3,3,16,3,4025,2,,1,9,4
3,3,16,3,4025,2,,1,9,4
3,3,16,3,4025,2,,1,9,4
3,3,16,3,4025,1,,1,12,4
3,3,16,3,4025,1,,1,12,4
3,3,16,3,4025,1,,1,12,4
3,3,16,3,4081,8,,1,15,4
3,3,16,3,4081,7,,1,16,4
3,3,16,3,4081,7,,1,16,4
3,3,16,3,4081,6,,1,18,4
3,3,16,3,4081,6,,1,18,4
3,3,16,3,4081,5,,1,20,4
3,3,16,3,4081,5,,1,20,4
3,3,16,3,4081,4,,1,22,4
3,3,16,3,4081,4,,1,22,4
3,3,16,3,4081,3,,1,24,4
3,3,16,3,4081,3,,1,24,4
3,3,16,3,4081,2,,1,26,4
3,3,16,3,4081,2,,1,26,4
3,3,16,3,4081,1,,1,28,4
3,3,16,3,4081,1,,1,28,4
3,3,16,4,3360,1,,2,30,5
3,3,16,4,3342,1,1,2,31,5
3,3,16,4,3342,1,2,2,31,5
3,3,16,4,3342,1,3,2,31,5
3,3,17,1,4014,2,,1,1,6
3,3,17,2,3455,1,,1,2,6
3,3,17,3,4009,1,,1,3,6
3,3,17,3,4051,5,,1,4,6
3,3,17,3,4051,5,,1,4,6
3,3,17,3,4051,5,,1,4,6
3,3,17,3,4051,4,,1,7,6
3,3,17,3,4051,4,,1,7,6
3,3,17,3,4051,4,,1,7,6
3,3,17,3,4051,3,,1,10,6
3,3,17,3,4051,3,,1,10,6
3,3,17,3,4051,3,,1,10,6
3,3,17,3,4051,3,,1,10,6
3,3,17,3,4051,2,,1,14,6
3,3,17,3,4051,2,,1,14,6
3,3,17,3,4051,2,,1,14,6
3,3,17,3,4051,2,,1,14,6
3,3,17,3,4051,1,,1,18,6
3,3,17,3,4051,1,,1,18,6
3,3,17,3,4051,1,,1,18,6
3,3,17,3,4051,1,,1,18,6
3,3,18,1,4062,1,,1,1,7
3,3,18,1,4044,5,,1,2,7
3,3,18,1,4044,4,,1,3,7
3,3,18,1,4044,4,,1,3,7
3,3,18,1,4044,4,,1,3,7
3,3,18,1,4044,3,,1,6,7
3,3,18,1,4044,3,,1,6,7
3,3,18,1,4044,3,,1,6,7
3,3,18,1,4044,3,,1,6,7
3,3,18,1,4044,2,,1,10,7
3,3,18,1,4044,2,,1,10,7
3,3,18,1,4044,2,,1,10,7
3,3,18,1,4044,2,,1,10,7
3,3,18,1,4044,1,,1,14,7
3,3,18,1,4044,1,,1,14,7
3,3,18,1,4044,1,,1,14,7
3,3,18,1,4044,1,,1,14,7
3,3,18,1,4020,5,,1,18,7
3,3,18,1,4020,4,,1,19,7
3,3,18,1,4020,4,,1,19,7
3,3,18,1,4020,3,,1,21,7
3,3,18,1,4020,3,,1,21,7
3,3,18,1,4020,3,,1,21,7
3,3,18,1,4020,2,,1,24,7
3,3,18,1,4020,2,,1,24,7
3,3,18,1,4020,2,,1,24,7
3,3,18,1,4020,1,,1,27,7
3,3,18,1,4020,1,,1,27,7
3,3,18,1,4020,1,,1,27,7
3,3,18,1,4020,0,,1,30,7
3,3,18,2,3515,3,13,1,31,7
3,3,18,2,3515,3,14,1,31,7
3,3,18,2,3515,3,15,1,31,7
3,3,18,2,3515,3,16,1,31,7
3,3,18,2,3515,2,9,1,35,7
3,3,18,2,3515,2,10,1,35,7
3,3,18,2,3515,2,11,1,35,7
3,3,18,2,3515,2,12,1,35,7
3,3,18,2,3515,1,5,1,39,7
3,3,18,2,3515,1,6,1,39,7
3,3,18,2,3515,1,7,1,39,7
3,3,18,2,3515,1,8,1,39,7
3,3,18,3,4055,2,,2,43,8
3,3,18,3,4055,1,,2,44,8
3,3,18,4,3510,5,,2,45,8
3,3,18,4,3510,4,,2,46,8
3,3,18,4,3510,3,,2,47,8
3,3,18,4,3510,3,,2,47,8
3,3,18,4,3510,2,,2,49,8
3,3,18,4,3510,2,,2,49,8
3,3,18,4,3510,1,,2,51,8
3,3,18,4,3510,1,,2,51,8
3,4,19,1,4070,6,,1,1,1
3,4,19,1,4070,6,,1,1,1
3,4,19,1,4070,5,,1,3,1
3,4,19,1,4070,5,,1,3,1
3,4,19,1,4070,4,,1,5,1
3,4,19,1,4070,4,,1,5,1
3,4,19,1,4070,3,,1,7,1
3,4,19,1,4070,3,,1,7,1
3,4,19,1,4070,2,,1,9,1
3,4,19,1,4070,2,,1,9,1
3,4,19,1,4070,1,,1,11,1
3,4,19,1,4070,1,,1,11,1
3,4,19,3,4007,4,,1,13,1
3,4,19,3,4007,4,,1,13,1
3,4,19,3,4007,3,,1,15,1
3,4,19,3,4007,3,,1,15,1
3,4,19,3,4007,2,,1,17,1
3,4,19,3,4007,2,,1,17,1
3,4,19,3,4007,1,,1,19,1
3,4,19,3,4007,1,,1,19,1
3,4,19,4,3684,5,,1,21,1
3,4,19,4,3684,4,,1,22,1
3,4,19,4,3684,4,,1,22,1
3,4,19,4,3684,4,,1,22,1
3,4,19,4,3684,3,,1,25,1
3,4,19,4,3684,3,,1,25,1
3,4,19,4,3684,3,,1,25,1
3,4,19,4,3684,2,,1,28,1
3,4,19,4,3684,2,,1,28,1
3,4,19,4,3684,2,,1,28,1
3,4,19,4,3684,1,,2,31,2
3,4,19,4,3684,1,,2,31,2
3,4,19,4,3684,1,,2,31,2
3,4,19,4,3684,0,,2,34,2
3,4,19,4,3674,3,,2,35,2
3,4,19,4,3674,2,,2,36,2
3,4,19,4,3674,1,,2,37,2
3,4,20,1,4068,1,,1,1,3
3,4,20,2,3765,6,,1,2,3
3,4,20,2,3765,5,,1,3,3
3,4,20,2,3765,5,,1,3,3
3,4,20,2,3765,5,,1,3,3
3,4,20,2,3765,4,,1,6,3
3,4,20,2,3765,4,,1,6,3
3,4,20,2,3765,4,,1,6,3
3,4,20,2,3765,3,,1,9,3
3,4,20,2,3765,3,,1,9,3
3,4,20,2,3765,3,,1,9,3
3,4,20,2,3765,2,,1,12,3
3,4,20,2,3765,2,,1,12,3
3,4,20,2,3765,2,,1,12,3
3,4,20,2,3765,1,,1,15,3
3,4,20,2,3765,1,,1,15,3
3,4,20,2,3765,1,,1,15,3
3,4,20,3,4011,1,,1,18,3
3,4,20,3,4023,5,,1,19,3
3,4,20,3,4023,4,,1,20,3
3,4,20,3,4023,3,,1,21,3
3,4,20,3,4023,2,,1,22,3
3,4,20,3,4023,1,,1,23,3
3,4,25,4,3676,2,17,1,1,4
3,4,25,4,3676,1,9,1,2,4
3,4,25,4,3676,1,10,1,2,4
3,4,25,4,3676,1,11,1,2,4
3,4,25,4,3676,1,12,1,2,4
3,4,25,4,3676,1,13,1,2,4
3,4,25,4,3676,1,14,1,2,4
3,4,25,4,3676,1,15,1,2,4
3,4,25,4,3676,1,16,1,2,4
3,4,26,3,3965,10,,1,1,5
3,4,26,3,3965,10,,1,1,5
3,4,26,3,3965,9,,1,3,5
3,4,26,3,3965,9,,1,3,5
3,4,26,3,3965,9,,1,3,5
3,4,26,3,3965,9,,1,3,5
3,4,26,3,3965,8,,1,7,5
3,4,26,3,3965,8,,1,7,5
3,4,26,3,3965,8,,1,7,5
3,4,26,3,3965,8,,1,7,5
3,4,26,3,3965,7,,1,11,5
3,4,26,3,3965,7,,1,11,5
3,4,26,3,3965,7,,1,11,5
3,4,26,3,3965,7,,1,11,5
3,4,26,3,3965,6,,1,15,5
3,4,26,3,3965,6,,1,15,5
3,4,26,3,3965,6,,1,15,5
3,4,26,3,3965,6,,1,15,5
3,4,26,3,3965,5,,1,19,5
3,4,26,3,3965,5,,1,19,5
3,4,26,3,3965,5,,1,19,5
3,4,26,3,3965,4,,1,22,5
3,4,26,3,3965,4,,1,22,5
3,4,26,3,3965,4,,1,22,5
3,4,26,3,3965,4,,1,22,5
3,4,26,3,3965,3,,1,26,5
3,4,26,3,3965,3,,1,26,5
3,4,26,3,3965,3,,1,26,5
3,4,26,3,3965,3,,1,26,5
3,4,26,3,3965,2,,1,30,5
3,4,26,3,3965,2,,1,30,5
3,4,26,3,3965,2,,1,30,5
3,4,26,3,3965,2,,1,30,5
3,4,26,3,3965,1,,2,34,6
3,4,26,3,3965,1,,2,34,6
3,4,26,3,3965,1,,2,34,6
3,4,26,3,3965,1,,2,34,6
3,4,26,4,3552,6,,2,38,6
3,4,26,4,3552,5,,2,39,6
3,4,26,4,3552,5,,2,39,6
3,4,26,4,3552,4,,2,41,6
3,4,26,4,3552,4,,2,41,6
3,4,26,4,3552,4,,2,41,6
3,4,26,4,3552,3,,2,44,6
3,4,26,4,3552,3,,2,44,6
3,4,26,4,3552,3,,2,44,6
3,4,26,4,3552,2,,2,47,6
3,4,26,4,3552,2,,2,47,6
3,4,26,4,3552,2,,2,47,6
3,4,26,4,3552,1,,2,50,6
3,4,26,4,3552,1,,2,50,6
3,4,26,4,3552,1,,2,50,6
3,4,26,4,3548,0,1,2,53,6
3,4,26,4,3548,0,2,2,53,6
3,5,34,2,3649,2,,1,1,1
3,5,34,2,3649,2,,1,1,1
3,5,34,2,3649,1,,1,3,1
3,5,34,2,3653,1,,1,4,1
3,5,34,4,3632,2,,1,5,1
3,5,34,4,3632,1,,1,6,1
3,5,34,4,3602,3,,1,7,1
3,5,34,4,3602,2,,1,8,1
3,5,38,1,3890,4,46,1,1,2
3,5,38,1,3880,5,50,1,2,2
3,5,38,1,3880,5,51,1,2,2
3,5,38,1,3880,5,52,1,2,2
3,5,38,1,3880,5,53,1,2,2
3,5,38,1,3880,5,54,1,2,2
3,5,38,1,3880,5,55,1,2,2
3,5,38,1,3880,5,56,1,2,2
3,5,38,1,3880,4,40,1,9,2
3,5,38,1,3880,4,41,1,9,2
3,5,38,1,3880,4,42,1,9,2
3,5,38,1,3880,4,43,1,9,2
3,5,38,1,3880,4,44,1,9,2
3,5,38,1,3880,4,45,1,9,2
3,5,38,1,3880,4,47,1,9,2
3,5,38,1,3880,4,48,1,9,2
3,5,38,1,3880,4,49,1,9,2
3,5,38,1,3880,3,30,1,18,2
3,5,38,1,3880,3,31,1,18,2
3,5,38,1,3880,3,32,1,18,2
3,5,38,1,3880,3,33,1,18,2
3,5,38,1,3880,3,34,1,18,2
3,5,38,1,3880,3,35,1,18,2
3,5,38,1,3880,3,36,1,18,2
3,5,38,1,3880,3,37,1,18,2
3,5,38,1,3880,3,38,1,18,2
3,5,38,1,3880,3,39,1,18,2
3,5,38,1,3880,2,20,1,28,2
3,5,38,1,3880,2,21,1,28,2
3,5,38,1,3880,2,22,1,28,2
3,5,38,1,3880,2,23,1,28,2
3,5,38,1,3880,2,24,1,28,2
3,5,38,1,3880,2,25,1,28,2
3,5,38,1,3880,2,26,1,28,2
3,5,38,1,3880,2,27,1,28,2
3,5,38,1,3880,2,28,1,28,2
3,5,38,1,3880,2,29,1,28,2
3,5,38,1,3880,1,10,2,38,3
3,5,38,1,3880,1,11,2,38,3
3,5,38,1,3880,1,12,2,38,3
3,5,38,1,3880,1,13,2,38,3
3,5,38,1,3880,1,14,2,38,3
3,5,38,1,3880,1,16,2,38,3
3,5,38,1,3880,1,17,2,38,3
3,5,38,1,3880,1,18,2,38,3
3,5,38,1,3880,1,19,2,38,3
3,5,38,2,3804,13,25,2,47,3
3,5,38,2,3804,12,23,2,48,3
3,5,38,2,3804,12,24,2,48,3
3,5,38,2,3804,11,21,2,50,3
3,5,38,2,3804,11,22,2,50,3
3,5,38,2,3804,10,19,2,52,3
3,5,38,2,3804,10,20,2,52,3
3,5,38,2,3804,9,17,2,54,3
3,5,38,2,3804,9,18,2,54,3
3,5,38,2,3804,8,15,2,56,3
3,5,38,2,3804,8,16,2,56,3
3,5,38,2,3804,7,13,2,58,3
3,5,38,2,3804,7,14,2,58,3
3,5,38,2,3804,6,11,2,60,3
3,5,38,2,3804,6,12,2,60,3
3,5,38,2,3804,5,9,2,62,3
3,5,38,2,3804,5,10,2,62,3
3,5,38,2,3804,4,7,2,64,3
3,5,38,2,3804,4,8,2,64,3
3,5,38,2,3804,3,5,2,66,3
3,5,38,2,3804,3,6,2,66,3
3,5,38,2,3804,2,3,2,68,3
3,5,38,2,3804,2,4,2,68,3
3,5,38,2,3804,1,1,2,70,3
3,5,38,2,3804,1,2,2,70,3
3,5,38,3,3821,2,,2,72,3
3,5,38,3,3831,4,,2,73,3
3,5,38,3,3831,4,,2,73,3
3,5,38,3,3831,4,,2,73,3
3,5,38,3,3831,4,,2,73,3
3,5,38,3,3831,3,,3,77,4
3,5,38,3,3831,3,,3,77,4
3,5,38,3,3831,3,,3,77,4
3,5,38,3,3831,3,,3,77,4
3,5,38,3,3831,2,,3,81,4
3,5,38,3,3831,2,,3,81,4
3,5,38,3,3831,2,,3,81,4
3,5,38,3,3831,2,,3,81,4
3,5,38,3,3831,1,,3,85,4
3,5,38,3,3831,1,,3,85,4
3,5,38,3,3831,1,,3,85,4
3,5,38,3,3831,1,,3,85,4
3,5,38,5,3854,10,,3,89,4
3,5,38,5,3854,10,,3,89,4
3,5,38,5,3854,10,,3,89,4
3,5,38,5,3854,10,,3,89,4
3,5,38,5,3854,10,,3,89,4
3,5,38,5,3854,10,,3,89,4
3,5,38,5,3854,9,,3,95,4
3,5,38,5,3854,9,,3,95,4
3,5,38,5,3854,9,,3,95,4
3,5,38,5,3854,9,,3,95,4
3,5,38,5,3854,9,,3,95,4
3,5,38,5,3854,9,,3,95,4
3,5,38,5,3854,8,,3,101,4
3,5,38,5,3854,8,,3,101,4
3,5,38,5,3854,8,,3,101,4
3,5,38,5,3854,8,,3,101,4
3,5,38,5,3854,8,,3,101,4
3,5,38,5,3854,7,,3,106,4
3,5,38,5,3854,7,,3,106,4
3,5,38,5,3854,7,,3,106,4
3,5,38,5,3854,7,,3,106,4
3,5,38,5,3854,7,,3,106,4
3,5,38,5,3854,7,,3,106,4
3,5,38,5,3854,6,,4,112,5
3,5,38,5,3854,6,,4,112,5
3,5,38,5,3854,6,,4,112,5
3,5,38,5,3854,6,,4,112,5
3,5,38,5,3854,6,,4,112,5
3,5,38,5,3854,6,,4,112,5
3,5,38,5,3854,5,,4,118,5
3,5,38,5,3854,5,,4,118,5
3,5,38,5,3854,5,,4,118,5
3,5,38,5,3854,5,,4,118,5
3,5,38,5,3854,5,,4,118,5
3,5,38,5,3854,5,,4,118,5
3,5,38,5,3854,4,,4,124,5
3,5,38,5,3854,4,,4,124,5
3,5,38,5,3854,4,,4,124,5
3,5,38,5,3854,4,,4,124,5
3,5,38,5,3854,4,,4,124,5
3,5,38,5,3854,4,,4,124,5
3,5,38,5,3854,3,,4,130,5
3,5,38,5,3854,3,,4,130,5
3,5,38,5,3854,3,,4,130,5
3,5,38,5,3854,3,,4,130,5
3,5,38,5,3854,3,,4,130,5
3,5,38,5,3854,3,,4,130,5
3,5,38,5,3854,2,,4,136,5
3,5,38,5,3854,2,,4,136,5
3,5,38,5,3854,2,,4,136,5
3,5,38,5,3854,2,,4,136,5
3,5,38,5,3854,2,,4,136,5
3,5,38,5,3854,2,,4,136,5
3,5,38,5,3854,1,,4,142,5
3,5,38,5,3854,1,,4,142,5
3,5,38,5,3854,1,,4,142,5
3,5,38,5,3854,1,,4,142,5
3,5,38,5,3854,1,,4,142,5
3,5,38,5,3854,1,,4,142,5
3,5,39,1,3740,1,2,1,1,6
3,5,39,1,3738,0,1,1,2,6
3,5,39,2,3815,4,,1,3,6
3,5,39,2,3815,3,,1,4,6
3,5,39,2,3815,2,,1,5,6
3,5,39,2,3815,1,,1,6,6
3,5,39,2,3843,4,,1,7,6
3,5,39,2,3843,3,,1,8,6
3,5,39,2,3843,3,,1,8,6
3,5,39,2,3843,2,,1,10,6
3,5,39,2,3843,1,,1,11,6
3,5,39,2,3843,1,,1,11,6
3,5,39,3,3705,4,,1,13,6
3,5,39,3,3763,4,,1,14,6
3,5,39,3,3763,3,,1,15,6
3,5,39,3,3763,2,,1,16,6
3,5,39,3,3763,1,,1,17,6
3,5,39,4,3900,4,,1,18,6
3,5,39,4,3900,3,,1,19,6
3,5,39,4,3900,2,,1,20,6
3,5,39,4,3900,1,,1,21,6
3,5,39,4,3896,0,,1,22,6
3,5,40,2,3789,2,,1,1,7
3,5,40,2,3789,1,,1,2,7
3,5,40,3,3751,1,,1,3,7
3,5,40,3,3751,0,,1,4,7
3,6,27,2,3437,1,,1,1,1
3,6,27,2,3445,1,,1,2,1
3,6,27,2,3445,1,,1,2,1
3,6,27,2,3479,1,,1,4,1
3,6,27,2,3479,1,,1,4,1
3,6,27,2,3479,1,,1,4,1
3,6,27,2,3485,3,,1,7,1
3,6,27,2,3485,3,,1,7,1
3,6,27,2,3485,3,,1,7,1
3,6,27,2,3485,3,,1,7,1
3,6,27,2,3485,2,,1,11,1
3,6,27,2,3485,2,,1,11,1
3,6,27,2,3485,2,,1,11,1
3,6,27,2,3485,2,,1,11,1
3,6,27,2,3485,1,,1,15,1
3,6,27,2,3485,1,,1,15,1
3,6,27,2,3485,1,,1,15,1
3,6,27,2,3485,1,,1,15,1
3,6,27,4,3460,9,,1,19,1
3,6,27,4,3460,8,,1,20,1
3,6,27,4,3460,8,,1,20,1
3,6,27,4,3460,8,,1,20,1
3,6,27,4,3460,8,,1,20,1
3,6,27,4,3460,7,,1,24,1
3,6,27,4,3460,7,,1,24,1
3,6,27,4,3460,7,,1,24,1
3,6,27,4,3460,7,,1,24,1
3,6,27,4,3460,6,,1,28,1
3,6,27,4,3460,6,,1,28,1
3,6,27,4,3460,6,,1,28,1
3,6,27,4,3460,6,,1,28,1
3,6,27,4,3460,5,,1,32,1
3,6,27,4,3460,5,,1,32,1
3,6,27,4,3460,5,,1,32,1
3,6,27,4,3460,5,,1,32,1
3,6,27,4,3460,4,,2,36,2
3,6,27,4,3460,4,,2,36,2
3,6,27,4,3460,4,,2,36,2
3,6,27,4,3460,4,,2,36,2
3,6,27,4,3460,3,,2,40,2
3,6,27,4,3460,3,,2,40,2
3,6,27,4,3460,3,,2,40,2
3,6,27,4,3460,3,,2,40,2
3,6,27,4,3460,2,,2,44,2
3,6,27,4,3460,2,,2,44,2
3,6,27,4,3460,2,,2,44,2
3,6,27,4,3460,2,,2,44,2
3,6,27,4,3460,1,9,2,48,2
3,6,27,4,3460,1,,2,48,2
3,6,27,4,3460,1,,2,48,2
3,6,27,4,3460,1,,2,48,2
3,6,28,1,3942,0,1,1,1,3
3,6,28,1,3942,0,2,1,1,3
3,6,28,4,3320,4,1,1,3,3
3,6,28,4,3320,4,2,1,3,3
3,6,28,4,3320,3,1,1,5,3
3,6,28,4,3320,3,2,1,5,3
3,6,28,4,3320,3,3,1,5,3
3,6,28,4,3320,3,4,1,5,3
3,6,28,4,3320,2,1,1,9,3
3,6,28,4,3320,2,2,1,9,3
3,6,28,4,3320,2,3,1,9,3
3,6,28,4,3320,2,4,1,9,3
3,6,28,4,3320,1,1,1,13,3
3,6,28,4,3320,1,3,1,13,3
3,6,28,4,3320,1,4,1,13,3
3,6,32,1,3884,5,9,1,1,4
3,6,32,1,3884,5,10,1,1,4
3,6,32,1,3884,4,1,1,3,4
3,6,32,1,3884,4,8,1,3,4
3,6,32,1,3884,3,5,1,5,4
3,6,32,1,3884,3,6,1,5,4
3,6,32,1,3884,3,7,1,5,4
3,6,32,1,3884,2,3,1,8,4
3,6,32,1,3884,2,4,1,8,4
3,6,32,1,3884,1,1,1,10,4
3,6,32,1,3884,1,2,1,10,4
3,6,32,3,3871,3,5,1,12,4
3,6,32,3,3871,2,3,1,13,4
3,6,32,3,3871,2,4,1,13,4
3,6,32,3,3871,1,1,1,15,4
3,6,32,3,3871,1,2,1,15,4
3,6,32,3,3899,9,0,1,17,4
3,6,32,3,3899,8,0,1,18,4
3,6,32,3,3899,8,,1,18,4
3,6,32,3,3899,8,,1,18,4
3,6,32,3,3899,8,,1,18,4
3,6,32,3,3899,7,,1,22,4
3,6,32,3,3899,7,,1,22,4
3,6,32,3,3899,7,,1,22,4
3,6,32,3,3899,7,,1,22,4
3,6,32,3,3899,6,,1,26,4
3,6,32,3,3899,6,,1,26,4
3,6,32,3,3899,6,,1,26,4
3,6,32,3,3899,6,,1,26,4
3,6,32,3,3899,5,,1,30,4
3,6,32,3,3899,5,,1,30,4
3,6,32,3,3899,5,,1,30,4
3,6,32,3,3899,5,,1,30,4
3,6,32,3,3899,4,,1,34,4
3,6,32,3,3899,4,,1,34,4
3,6,32,3,3899,4,,1,34,4
3,6,32,3,3899,4,,1,34,4
3,6,32,3,3899,3,,1,38,4
3,6,32,3,3899,3,,1,38,4
3,6,32,3,3899,3,,1,38,4
3,6,32,3,3899,3,,1,38,4
3,6,32,3,3899,2,,1,42,4
3,6,32,3,3899,2,,1,42,4
3,6,32,3,3899,2,,1,42,4
3,6,32,3,3899,2,,1,42,4
3,6,32,3,3899,1,,1,46,4
3,6,32,3,3899,1,,1,46,4
3,6,32,3,3899,1,,1,46,4
3,6,32,3,3899,1,,1,46,4
3,6,33,1,3852,1,,1,1,5
3,6,33,2,3539,9,,1,2,5
3,6,33,2,3539,9,,1,2,5
3,6,33,2,3539,8,,1,4,5
3,6,33,2,3539,8,,1,4,5
3,6,33,2,3539,7,,1,6,5
3,6,33,2,3539,7,,1,6,5
3,6,33,2,3539,6,,1,8,5
3,6,33,2,3539,6,,1,8,5
3,6,33,2,3539,5,,1,10,5
3,6,33,2,3539,5,,1,10,5
3,6,33,2,3539,4,8,1,12,5
3,6,33,2,3539,4,,1,12,5
3,6,33,2,3539,3,,1,14,5
3,6,33,2,3539,3,,1,14,5
3,6,33,2,3539,2,,1,16,5
3,6,33,2,3539,2,,1,16,5
3,6,33,2,3539,2,,1,16,5
3,6,33,2,3539,1,,1,19,5
3,6,33,2,3539,1,,1,19,5
3,6,33,2,3565,6,,1,21,5
3,6,33,2,3565,5,,1,22,5
3,6,33,2,3565,5,,1,22,5
3,6,33,2,3565,4,,1,24,5
3,6,33,2,3565,3,,1,25,5
3,6,33,2,3565,3,,1,25,5
3,6,33,2,3565,2,,1,27,5
3,6,33,2,3565,2,,1,27,5
3,6,33,2,3565,1,,1,29,5
3,6,33,2,3565,1,,1,29,5
3,6,33,2,3585,4,,1,31,5
3,6,33,4,3596,5,,1,32,5
3,6,33,4,3596,5,,1,32,5
3,6,33,4,3596,5,,1,32,5
3,6,33,4,3596,4,,1,35,5
3,6,33,4,3596,4,,1,35,5
3,6,33,4,3596,4,,1,35,5
3,6,33,4,3596,4,,1,35,5
3,6,33,4,3596,3,,1,39,5
3,6,33,4,3596,3,,1,39,5
3,6,33,4,3596,3,,1,39,5
3,6,33,4,3596,3,,1,39,5
3,6,33,4,3596,2,,1,43,5
3,6,33,4,3596,2,,1,43,5
3,6,33,4,3596,2,,1,43,5
3,6,33,4,3596,1,,1,46,5
3,6,33,4,3596,1,,1,46,5
3,6,33,4,3596,1,,1,46,5
3,6,33,4,3576,2,7,2,49,6
3,6,33,4,3576,2,8,2,49,6
3,6,33,4,3576,2,9,2,49,6
3,6,33,4,3576,2,10,2,49,6
3,6,33,4,3576,1,4,2,53,6
3,6,33,4,3576,1,5,2,53,6
3,6,33,4,3576,1,6,2,53,6
3,7,31,2,3337,1,3,1,1,1
3,7,31,2,3337,1,4,1,1,1
3,7,31,2,3359,1,2,1,3,1
3,7,31,2,3359,1,4,1,3,1
3,7,31,3,3805,5,,1,5,1
3,7,31,3,3805,4,,1,6,1
3,7,31,3,3805,4,,1,6,1
3,7,31,3,3805,3,,1,8,1
3,7,31,3,3805,3,,1,8,1
3,7,31,3,3805,3,,1,8,1
3,7,31,3,3805,2,,1,11,1
3,7,31,3,3805,2,,1,11,1
3,7,31,3,3805,2,,1,11,1
3,7,31,3,3805,1,,1,14,1
3,7,31,3,3805,1,,1,14,1
3,7,31,3,3805,1,,1,14,1
